Unnamed: 0,MINERAL_DEPOSIT_NO,DEPOSIT_COMMODITY_CODES,MAJOR_COMMODITY_CODE,MINDEP_CLASS_CODE,STATUS_TYPE_VALUE,SIZE_TYPE_VALUE,ORE_LITHOLOGY_CODE,LONGITUDE,LATITUDE,label,paths
478,10602,U,U,OCCURRENCE,Not worked,Low Significance,GRVL,133.5908632,-30.0115253,7,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
312,9357,"Ni, Cr",Ni,OCCURRENCE,Not worked,Low Significance,MTHH,133.46238219999998,-29.5528793,1,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
990,6420,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,REGO,138.0472705,-31.0472494,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1324,8441,"Ni, Co",Ni,OCCURRENCE,Not worked,Low Significance,UMAF,133.2815422,-31.617293300000004,1,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
2010,11727,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOU,135.8152818,-32.6537764,2,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
28,42,"Ni, Co, Cu",Ni,OCCURRENCE,Not worked,Low Significance,GOSS,132.7613144,-26.7784662,1,data/stacked_images/LC08_L1TP_102079_20191204_20191217_01_T1.TIF
218,8308,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,135.360517,-29.3344843,6,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
1827,6634,Fe,Fe,PROSPECT,Not worked,Low Significance,IRSU,137.0958766,-32.8573404,6,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
910,6418,Ag,Ag,OCCURRENCE,Not worked,Low Significance,VEIN,138.9635484,-31.1043345,3,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1042,9108,Pb,Pb,OCCURRENCE,Abandoned,Low Significance,VEIN,138.5159355,-31.2531694,4,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
491,9180,"REE, PHOS",NONE,OCCURRENCE,Not worked,Low Significance,GBRO,134.1915801,-30.1305613,0,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
2528,9660,LMST,NONE,OCCURRENCE,Seasonal,Low Significance,LMST,138.74428830000002,-33.4417675,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1732,6180,PHOS,NONE,OCCURRENCE,Not worked,Low Significance,IRSU,138.57343640000002,-32.8269245,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
870,10798,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,138.4409325,-31.0204344,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1547,11695,Ni,Ni,OCCURRENCE,Not worked,Low Significance,REGO,136.9948676,-32.6252364,1,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
139,9574,"U, Cu, REE",U,OCCURRENCE,Not worked,Low Significance,VEIN,135.9816079,-28.5308863,7,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
2608,11299,U,U,OCCURRENCE,Not worked,Low Significance,LCGR,137.2520065,-33.5481904,7,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
677,3119,Au,Au,OCCURRENCE,Not worked,Low Significance,VEIN,134.736113,-31.1918263,8,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
1216,3091,"Mn, BAR, OCR",Mn,DEPOSIT,Abandoned,Locally Significant,MNOR,137.2092116,-31.598019399999995,2,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
2903,8319,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,135.73354980000002,-33.354232399999994,6,data/stacked_images/LC08_L1TP_100083_20200107_20200114_01_T1.TIF
301,3052,Au,Au,OCCURRENCE,Not worked,Low Significance,TCTO,134.4017841,-29.7011293,8,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
542,8289,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,133.4991752,-30.2847173,6,data/stacked_images/LC08_L1TP_102081_20191204_20191217_01_T1.TIF
476,3006,Fe,Fe,DEPOSIT,Not worked,Locally Significant,QMTU,135.111221,-30.0055873,6,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
1324,8441,"Ni, Co",Ni,OCCURRENCE,Not worked,Low Significance,UMAF,133.2815422,-31.617293300000004,1,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
2474,10420,"Ag, Au, Pb",Ag,OCCURRENCE,Abandoned,Low Significance,IRSU,136.74074960000002,-33.6177134,3,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2611,7310,"Pb, Ag",Pb,OCCURRENCE,Abandoned,Low Significance,VEIN,136.79395359999998,-33.5584274,4,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
645,6820,Au,Au,OCCURRENCE,Not worked,Low Significance,VEIN,134.564294,-30.6906433,8,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
630,6355,"Pb, Ag",Pb,OCCURRENCE,Abandoned,Low Significance,VEIN,139.2667073,-31.9579065,4,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1276,6539,BAR,NONE,DEPOSIT,Care/ Maintenance,Low Significance,QBAU,138.76762639999998,-31.4191985,0,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2766,10049,U,U,OCCURRENCE,Not worked,Low Significance,SCHT,136.1047587,-33.9980834,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
959,4907,Fe,Fe,OCCURRENCE,Not worked,Low Significance,BIFM,135.3607499,-30.7729803,6,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
1017,3067,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,135.08369,-31.0938093,8,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
1025,3238,"Pb, Ag",Pb,OCCURRENCE,Abandoned,Low Significance,VEIN,138.8627544,-31.1112785,4,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1228,6409,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,BREC,138.6496984,-31.9281115,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
436,11447,Au,Au,OCCURRENCE,Not worked,Low Significance,REGO,133.7177182,-29.9087463,8,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
1347,10566,Cu,Cu,OCCURRENCE,Not worked,Low Significance,VEIN,138.67741840000002,-31.8222915,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
12,47,Ni,Ni,OCCURRENCE,Not worked,Low Significance,JASP,132.7120664,-26.4648812,1,data/stacked_images/LC08_L1TP_102079_20191204_20191217_01_T1.TIF
1640,6044,Ag,Ag,OCCURRENCE,Abandoned,Low Significance,VEIN,138.5897554,-32.5889605,3,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1383,8345,HMIN,NONE,DEPOSIT,Not worked,Locally Significant,SAND,132.8046983,-31.545076300000005,0,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
2314,8943,"Ni, Cr, REE",Ni,OCCURRENCE,Not worked,Low Significance,AMPH,136.3808627,-33.4091464,1,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2279,8891,U,U,OCCURRENCE,Not worked,Low Significance,REGO,136.6428446,-33.3022424,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2224,3787,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,138.9522123,-33.1632155,8,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2524,9852,U,U,OCCURRENCE,Not worked,Low Significance,GRNT,136.2629177,-33.4329504,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
574,8822,U,U,OCCURRENCE,Not worked,Low Significance,SAND,133.7433222,-30.4164083,7,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
1698,6003,Ag,Ag,OCCURRENCE,Abandoned,Low Significance,VEIN,138.4672324,-32.4786284,3,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1040,3210,"Pb, Ag, Cu",Pb,OCCURRENCE,Abandoned,Low Significance,VEIN,138.7135564,-31.2473414,4,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1402,6910,"Cu, Mn",Cu,OCCURRENCE,Abandoned,Low Significance,MNOR,137.19535259999998,-31.7220704,5,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
268,10838,Au,Au,DEPOSIT,Not worked,Locally Significant,VEIN,133.7342222,-29.6297423,8,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
2384,8572,QTZE,NONE,OCCURRENCE,Abandoned,Low Significance,QTZT,138.12383640000002,-33.4181944,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1017,3067,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,135.08369,-31.0938093,8,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
2508,7158,JADE,NONE,OCCURRENCE,Not worked,Low Significance,MTHH,136.9453706,-33.4949114,0,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1841,6264,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,138.45761240000002,-32.2740294,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1312,11696,"Ni, Co, PTM",Ni,OCCURRENCE,Not worked,Low Significance,UINT,132.2259853,-31.52609330000001,1,data/stacked_images/LC08_L1TP_102082_20191204_20191217_01_T1.TIF
2201,485,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.8323769,-32.8830863,8,data/stacked_images/LC08_L1TP_100083_20200107_20200114_01_T1.TIF
2690,8166,"SAND, GRVL, LMST",NONE,DEPOSIT,Seasonal,Locally Significant,SAND,137.0480136,-33.475221399999995,0,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2474,10420,"Ag, Au, Pb",Ag,OCCURRENCE,Abandoned,Low Significance,IRSU,136.74074960000002,-33.6177134,3,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
3057,9775,SLAT,NONE,OCCURRENCE,Not worked,Low Significance,SLAT,138.6479973,-33.9552665,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2141,9547,Ag,Ag,OCCURRENCE,Not worked,Low Significance,VEIN,136.66100769999997,-32.6673864,3,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2399,9276,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,137.0508196,-33.4938414,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1539,3852,"Pb, Ag",Pb,OCCURRENCE,Not worked,Low Significance,VEIN,138.79734530000002,-33.7687735,4,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
709,6847,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.526389,-30.7079733,8,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
440,11444,Au,Au,OCCURRENCE,Not worked,Low Significance,REGO,133.6207662,-29.818994300000004,8,data/stacked_images/LC08_L1TP_102080_20191204_20191217_01_T1.TIF
1066,9086,Au,Au,OCCURRENCE,Not worked,Low Significance,REGO,135.03078100000002,-31.2537833,8,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
260,147,"OPAL, ALU",NONE,DEPOSIT,Seasonal,Significant to SA,OPAL,134.74144109999997,-29.0183703,0,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
496,554,DIA,NONE,OCCURRENCE,Not worked,Low Significance,LOAM,136.3298378,-30.2052234,0,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
2022,9952,Ag,Ag,OCCURRENCE,Not worked,Low Significance,BREC,136.3829917,-32.7092314,3,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
918,6344,"Pb, Ag",Pb,OCCURRENCE,Abandoned,Low Significance,VEIN,138.7329374,-31.2227005,4,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2323,7201,Fe,Fe,DEPOSIT,Active Mine,Locally Significant,METL,137.1066126,-33.1909334,6,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
911,3116,Au,Au,OCCURRENCE,Seasonal,Low Significance,VEIN,135.08215800000002,-31.1046293,8,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
2816,8961,"Cu, Au, U",Cu,OCCURRENCE,Not worked,Low Significance,MTHH,137.78937539999998,-33.701277399999995,5,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
995,11342,"Pb, Ag",Pb,OCCURRENCE,Not worked,Low Significance,IRSU,138.9001474,-31.0539765,4,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1458,10370,DIA,NONE,OCCURRENCE,Not worked,Low Significance,ALLV,138.1721335,-31.9848284,0,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1731,9045,U,U,OCCURRENCE,Not worked,Low Significance,SAND,135.92330080000002,-32.8266354,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2078,8077,SDST,NONE,OCCURRENCE,Abandoned,Low Significance,SDST,137.5916275,-33.0373994,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2022,9952,Ag,Ag,OCCURRENCE,Not worked,Low Significance,BREC,136.3829917,-32.7092314,3,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1405,8889,"Ni, PTM",Ni,OCCURRENCE,Not worked,Low Significance,REGO,132.68136429999998,-31.7827713,1,data/stacked_images/LC08_L1TP_102082_20191204_20191217_01_T1.TIF
1975,11309,Fe,Fe,DEPOSIT,Not worked,Locally Significant,IRSU,137.1171386,-33.0291374,6,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
3008,7294,U,U,OCCURRENCE,Not worked,Low Significance,VEIN,136.6515086,-33.7421224,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1148,6528,"Pb, Mn",Pb,OCCURRENCE,Not worked,Low Significance,MNOR,139.1192144,-31.8415875,4,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
3052,9096,Au,Au,OCCURRENCE,Not worked,Low Significance,VEIN,138.74127030000002,-33.9222115,8,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2229,7197,"Fe, Mn",Fe,DEPOSIT,Active Mine,Locally Significant,METL,137.1332316,-33.184577399999995,6,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1934,8433,Au,Au,DEPOSIT,Not worked,Locally Significant,VEIN,135.5014678,-32.8692373,8,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
841,9106,"Mn, Pb, Zn",Mn,OCCURRENCE,Not worked,Low Significance,MNOR,138.5420425,-31.3835574,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
74,9738,Au,Au,OCCURRENCE,Abandoned,Low Significance,CGLM,135.805855,-27.8963673,8,data/stacked_images/LC08_L1TP_100079_20200123_20200128_01_T1.TIF
139,9574,"U, Cu, REE",U,OCCURRENCE,Not worked,Low Significance,VEIN,135.9816079,-28.5308863,7,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
1228,6409,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,BREC,138.6496984,-31.9281115,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1698,6003,Ag,Ag,OCCURRENCE,Abandoned,Low Significance,VEIN,138.4672324,-32.4786284,3,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2242,8410,JADE,NONE,OCCURRENCE,Not worked,Low Significance,MTHH,136.93305959999998,-33.5027684,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2433,9016,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,136.26338869999998,-33.2199164,2,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1976,7196,Fe,Fe,DEPOSIT,Ceased,Locally Significant,METL,137.1508936,-33.0307474,6,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
999,11563,Au,Au,OCCURRENCE,Not worked,Low Significance,REGO,134.613254,-30.5875613,8,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
1144,9680,Fe,Fe,PROSPECT,Not worked,Low Significance,IRFM,138.8956894,-32.0758315,6,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1234,3174,"Cu, Bi",Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,138.6879175,-30.9605024,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2640,7199,Fe,Fe,DEPOSIT,Active Mine,Locally Significant,METL,137.1099126,-33.2519024,6,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
575,8292,"Ni, Fe",Ni,OCCURRENCE,Not worked,Low Significance,QMTU,133.6173092,-30.4194843,1,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
2980,6998,Au,Au,OCCURRENCE,Abandoned,Low Significance,CGLM,138.1945794,-34.0507854,8,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
752,33,Fe,Fe,PROSPECT,Not worked,Low Significance,QMTU,131.91601740000002,-30.6288703,6,data/stacked_images/LC08_L1TP_102081_20191204_20191217_01_T1.TIF
1658,11274,Ag,Ag,OCCURRENCE,Not worked,Low Significance,REGO,137.1017436,-32.5932694,3,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1716,8341,"Ag, Au, Pb, Zn",Ag,OCCURRENCE,Not worked,Low Significance,VEIN,137.1725456,-32.534614399999995,3,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1006,6534,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,138.8484184,-31.0775685,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
575,8292,"Ni, Fe",Ni,OCCURRENCE,Not worked,Low Significance,QMTU,133.6173092,-30.4194843,1,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
139,9574,"U, Cu, REE",U,OCCURRENCE,Not worked,Low Significance,VEIN,135.9816079,-28.5308863,7,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
1918,6655,"CLAY, GYPS",NONE,OCCURRENCE,Abandoned,Low Significance,REGO,137.6701145,-32.4374874,0,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
965,7416,Ni,Ni,OCCURRENCE,Not worked,Low Significance,KOMT,134.67219,-30.8144043,1,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
2030,451,U,U,OCCURRENCE,Not worked,Low Significance,SAND,135.19209990000002,-33.0714873,7,data/stacked_images/LC08_L1TP_100083_20200107_20200114_01_T1.TIF
1405,8889,"Ni, PTM",Ni,OCCURRENCE,Not worked,Low Significance,REGO,132.68136429999998,-31.7827713,1,data/stacked_images/LC08_L1TP_102082_20191204_20191217_01_T1.TIF
573,377,"Ni, PTM",Ni,OCCURRENCE,Not worked,Low Significance,MPRD,133.62049720000002,-30.4145203,1,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
773,3043,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,135.090473,-31.0853293,8,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
1432,6353,"Pb, Ag",Pb,OCCURRENCE,Abandoned,Low Significance,VEIN,139.2269573,-31.939920500000003,4,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
952,6348,"Pb, Ag",Pb,OCCURRENCE,Abandoned,Low Significance,VEIN,138.5284665,-31.235707399999995,4,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1658,11274,Ag,Ag,OCCURRENCE,Not worked,Low Significance,REGO,137.1017436,-32.5932694,3,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1362,9193,Fe,Fe,OCCURRENCE,Not worked,Low Significance,IRFM,138.87156240000002,-31.9782325,6,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1312,11696,"Ni, Co, PTM",Ni,OCCURRENCE,Not worked,Low Significance,UINT,132.2259853,-31.52609330000001,1,data/stacked_images/LC08_L1TP_102082_20191204_20191217_01_T1.TIF
810,6500,Cu,Cu,OCCURRENCE,Not worked,Low Significance,SDST,138.80913940000002,-31.367796500000004,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2474,10420,"Ag, Au, Pb",Ag,OCCURRENCE,Abandoned,Low Significance,IRSU,136.74074960000002,-33.6177134,3,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2476,7062,"Cu, U",Cu,OCCURRENCE,Abandoned,Low Significance,TCTO,136.7259086,-33.619364399999995,5,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1040,3210,"Pb, Ag, Cu",Pb,OCCURRENCE,Abandoned,Low Significance,VEIN,138.7135564,-31.2473414,4,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2330,11198,Fe,Fe,PROSPECT,Not worked,Low Significance,BIFM,137.11930759999998,-33.2077864,6,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1485,6097,Fe,Fe,OCCURRENCE,Not worked,Low Significance,IRSU,138.9166254,-32.2497925,6,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1533,11725,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOU,135.77352580000002,-32.622764399999994,2,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1560,6027,"FEORE, Fe, Zn",NONE,PROSPECT,Abandoned,Locally Significant,IRSU,138.0311115,-32.1812274,0,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1703,6011,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.5654474,-32.6103515,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2670,9797,SDST,NONE,OCCURRENCE,Abandoned,Low Significance,SDST,138.4235334,-33.4449195,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
3102,7181,"Pb, Ag",Pb,OCCURRENCE,Not worked,Low Significance,VEIN,136.5134636,-33.693932399999994,4,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
742,11541,Au,Au,OCCURRENCE,Not worked,Low Significance,REGO,134.88403799999998,-30.9551643,8,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
2974,9179,"Ni, Cr",Ni,OCCURRENCE,Not worked,Low Significance,OPXT,135.5834428,-33.9196344,1,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
1339,7426,"Au, Ag, Pb, Zn",Au,OCCURRENCE,Care/ Maintenance,Locally Significant,VEIN,139.25690930000002,-31.9362765,8,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1330,6505,"Mn, Cu",Mn,OCCURRENCE,Abandoned,Low Significance,MNOU,139.1748614,-31.7032685,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2608,11299,U,U,OCCURRENCE,Not worked,Low Significance,LCGR,137.2520065,-33.5481904,7,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
65,182,OPAL,NONE,OCCURRENCE,Abandoned,Low Significance,OPAL,133.3391533,-27.4529173,0,data/stacked_images/LC08_L1TP_102079_20191204_20191217_01_T1.TIF
573,377,"Ni, PTM",Ni,OCCURRENCE,Not worked,Low Significance,MPRD,133.62049720000002,-30.4145203,1,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
1289,10759,"Mn, Co",Mn,OCCURRENCE,Not worked,Low Significance,MNOU,139.1903674,-31.5226965,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2022,9952,Ag,Ag,OCCURRENCE,Not worked,Low Significance,BREC,136.3829917,-32.7092314,3,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
374,11424,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,REGO,137.9492296,-29.7768254,5,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
910,6418,Ag,Ag,OCCURRENCE,Not worked,Low Significance,VEIN,138.9635484,-31.1043345,3,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2221,7198,Fe,Fe,PROSPECT,Not worked,Low Significance,IRSU,137.1767216,-33.1563384,6,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2350,460,Fe,Fe,PROSPECT,Not worked,Low Significance,TCTO,136.3468797,-33.5758244,6,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1365,6777,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,134.369631,-32.008893300000004,7,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
629,6518,Cu,Cu,OCCURRENCE,Not worked,Low Significance,MTHH,138.2648915,-31.9571954,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
366,11520,Au,Au,OCCURRENCE,Not worked,Low Significance,REGO,134.4139261,-29.79709930000001,8,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
1279,6443,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.5572075,-31.4234904,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
541,11801,Fe,Fe,OCCURRENCE,Not worked,Low Significance,BIFM,133.5296752,-30.282843300000003,6,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
1086,598,BAR,NONE,OCCURRENCE,Not worked,Low Significance,QBAU,138.4629665,-30.9283274,0,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
816,6811,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.54478899999998,-30.7058283,8,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
2150,9043,"Fe, Sn, U, W",Fe,DEPOSIT,Not worked,Locally Significant,MGTM,136.44033969999998,-32.7194094,6,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1595,10239,"Pb, Zn",Pb,OCCURRENCE,Not worked,Low Significance,VEIN,136.9037976,-32.6282714,4,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1287,10760,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOU,139.2142674,-31.5140565,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2474,10420,"Ag, Au, Pb",Ag,OCCURRENCE,Abandoned,Low Significance,IRSU,136.74074960000002,-33.6177134,3,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2784,5008,Fe,Fe,DEPOSIT,Not worked,Locally Significant,QMTU,136.3197387,-34.0652674,6,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
